Tank,Population,Temperature,Selection,Generation ,Week,Age,Weight
5,LTS3,L,S,7,5,83,0.468
5,LTS3,L,S,7,5,83,0.887
5,LTS3,L,S,7,5,83,0.515
5,LTS3,L,S,7,5,83,0.559
5,LTS3,L,S,7,5,83,0.468
5,LTS3,L,S,7,5,83,0.357
5,LTS3,L,S,7,5,83,0.266
5,LTS3,L,S,7,5,83,0.453
5,LTS3,L,S,7,5,83,0.393
5,LTS3,L,S,7,5,83,0.32
5,LTS3,L,S,7,5,83,0.735
5,LTS3,L,S,7,5,83,0.656
5,LTS3,L,S,7,5,83,0.947
5,LTS3,L,S,7,5,83,0.345
5,LTS3,L,S,7,5,83,0.467
5,LTS3,L,S,7,5,83,0.206
5,LTS3,L,S,7,5,83,0.477
5,LTS3,L,S,7,5,83,0.524
5,LTS3,L,S,7,5,83,0.564
5,LTS3,L,S,7,5,83,0.27
5,LTG3,L,G,7,5,83,0.303
5,LTG3,L,G,7,5,83,0.293
5,LTG3,L,G,7,5,83,0.705
5,LTG3,L,G,7,5,83,0.793
5,LTG3,L,G,7,5,83,0.485
5,LTG3,L,G,7,5,83,0.276
5,LTG3,L,G,7,5,83,0.901
5,LTG3,L,G,7,5,83,0.507
5,LTG3,L,G,7,5,83,0.384
5,LTG3,L,G,7,5,83,0.455
5,LTG3,L,G,7,5,83,0.277
5,LTG3,L,G,7,5,83,0.646
5,LTG3,L,G,7,5,83,0.619
5,LTG3,L,G,7,5,83,0.541
5,LTG3,L,G,7,5,83,0.34
5,LTG3,L,G,7,5,83,0.526
5,LTG3,L,G,7,5,83,0.504
5,LTG3,L,G,7,5,83,0.791
5,LTG3,L,G,7,5,83,0.19
5,LTG3,L,G,7,5,83,0.366
2,LTC1,L,C,7,8,104,0.794
2,LTC1,L,C,7,8,104,1.02
2,LTC1,L,C,7,8,104,1.04
2,LTC1,L,C,7,8,104,0.741
2,LTC1,L,C,7,8,104,0.532
2,LTC1,L,C,7,8,104,1.097
2,LTC1,L,C,7,8,104,0.692
2,LTC1,L,C,7,8,104,0.756
2,LTC1,L,C,7,8,104,1.028
2,LTC1,L,C,7,8,104,0.735
2,LTG1,L,G,7,8,104,0.955
2,LTG1,L,G,7,8,104,0.73
2,LTG1,L,G,7,8,104,1.011
2,LTG1,L,G,7,8,104,1.099
2,LTG1,L,G,7,8,104,1.293
2,LTG1,L,G,7,8,104,0.914
2,LTG1,L,G,7,8,104,0.912
2,LTG1,L,G,7,8,104,0.51
2,LTG1,L,G,7,8,104,1.379
2,LTG1,L,G,7,8,104,0.741
2,LTS1,L,S,7,8,104,0.876
2,LTS1,L,S,7,8,104,0.998
2,LTS1,L,S,7,8,104,0.562
2,LTS1,L,S,7,8,104,1.002
2,LTS1,L,S,7,8,104,0.838
2,LTS1,L,S,7,8,104,0.715
2,LTS1,L,S,7,8,104,0.841
2,LTS1,L,S,7,8,104,0.723
2,LTS1,L,S,7,8,104,0.808
2,LTS1,L,S,7,8,104,0.837
4,LTG2,L,G,7,8,104,1.477
4,LTG2,L,G,7,8,104,0.696
4,LTG2,L,G,7,8,104,1.298
4,LTG2,L,G,7,8,104,1.191
4,LTG2,L,G,7,8,104,0.996
4,LTG2,L,G,7,8,104,0.966
4,LTG2,L,G,7,8,104,0.955
4,LTG2,L,G,7,8,104,0.381
4,LTG2,L,G,7,8,104,1.327
4,LTG2,L,G,7,8,104,1.077
4,LTC2,L,C,7,8,104,1.421
4,LTC2,L,C,7,8,104,0.689
4,LTC2,L,C,7,8,104,0.618
4,LTC2,L,C,7,8,104,0.653
4,LTC2,L,C,7,8,104,0.866
4,LTC2,L,C,7,8,104,0.915
4,LTC2,L,C,7,8,104,0.899
4,LTC2,L,C,7,8,104,0.65
4,LTC2,L,C,7,8,104,0.631
4,LTC2,L,C,7,8,104,0.47
4,LTS2,L,S,7,8,104,0.571
4,LTS2,L,S,7,8,104,0.395
4,LTS2,L,S,7,8,104,0.828
4,LTS2,L,S,7,8,104,0.588
4,LTS2,L,S,7,8,104,0.521
4,LTS2,L,S,7,8,104,0.906
4,LTS2,L,S,7,8,104,0.69
4,LTS2,L,S,7,8,104,0.612
4,LTS2,L,S,7,8,104,0.522
4,LTS2,L,S,7,8,104,0.706
5,LTC3,L,C,7,8,104,0.645
5,LTC3,L,C,7,8,104,0.842
5,LTC3,L,C,7,8,104,0.585
5,LTC3,L,C,7,8,104,0.485
5,LTC3,L,C,7,8,104,0.932
5,LTC3,L,C,7,8,104,0.414
5,LTC3,L,C,7,8,104,0.597
5,LTC3,L,C,7,8,104,0.605
5,LTC3,L,C,7,8,104,0.348
5,LTC3,L,C,7,8,104,0.603
5,LTS3,L,S,7,8,104,0.627
5,LTS3,L,S,7,8,104,0.586
5,LTS3,L,S,7,8,104,0.212
5,LTS3,L,S,7,8,104,0.573
5,LTS3,L,S,7,8,104,0.597
5,LTS3,L,S,7,8,104,0.438
5,LTS3,L,S,7,8,104,0.667
5,LTS3,L,S,7,8,104,0.605
5,LTS3,L,S,7,8,104,0.927
5,LTS3,L,S,7,8,104,0.415
5,LTG3,L,G,7,8,104,0.64
5,LTG3,L,G,7,8,104,0.625
5,LTG3,L,G,7,8,104,0.894
5,LTG3,L,G,7,8,104,0.58
5,LTG3,L,G,7,8,104,1.228
5,LTG3,L,G,7,8,104,1.147
5,LTG3,L,G,7,8,104,0.77
5,LTG3,L,G,7,8,104,0.802
5,LTG3,L,G,7,8,104,1.418
5,LTG3,L,G,7,8,104,0.687
2,LTC1,L,C,7,9,111,0.933
2,LTC1,L,C,7,9,111,1.191
2,LTC1,L,C,7,9,111,1.164
2,LTC1,L,C,7,9,111,0.77
2,LTC1,L,C,7,9,111,0.678
2,LTC1,L,C,7,9,111,0.93
2,LTC1,L,C,7,9,111,0.72
2,LTC1,L,C,7,9,111,1.138
2,LTC1,L,C,7,9,111,0.848
2,LTC1,L,C,7,9,111,0.69
2,LTG1,L,G,7,9,111,0.804
2,LTG1,L,G,7,9,111,1.23
2,LTG1,L,G,7,9,111,0.569
2,LTG1,L,G,7,9,111,0.922
2,LTG1,L,G,7,9,111,0.966
2,LTG1,L,G,7,9,111,1.33
2,LTG1,L,G,7,9,111,1.166
2,LTG1,L,G,7,9,111,0.772
2,LTG1,L,G,7,9,111,0.516
2,LTG1,L,G,7,9,111,1.205
2,LTS1,L,S,7,9,111,1.084
2,LTS1,L,S,7,9,111,0.562
2,LTS1,L,S,7,9,111,1.196
2,LTS1,L,S,7,9,111,0.917
2,LTS1,L,S,7,9,111,1.599
2,LTS1,L,S,7,9,111,0.769
2,LTS1,L,S,7,9,111,0.878
2,LTS1,L,S,7,9,111,0.58
2,LTS1,L,S,7,9,111,0.731
2,LTS1,L,S,7,9,111,0.604
4,LTG2,L,G,7,9,111,0.626
4,LTG2,L,G,7,9,111,0.671
4,LTG2,L,G,7,9,111,1.486
4,LTG2,L,G,7,9,111,1.056
4,LTG2,L,G,7,9,111,1.053
4,LTG2,L,G,7,9,111,0.893
4,LTG2,L,G,7,9,111,1.331
4,LTG2,L,G,7,9,111,1.037
4,LTG2,L,G,7,9,111,0.721
4,LTG2,L,G,7,9,111,0.708
4,LTC2,L,C,7,9,111,1.306
4,LTC2,L,C,7,9,111,1.149
4,LTC2,L,C,7,9,111,0.698
4,LTC2,L,C,7,9,111,0.672
4,LTC2,L,C,7,9,111,1.327
4,LTC2,L,C,7,9,111,1.093
4,LTC2,L,C,7,9,111,0.492
4,LTC2,L,C,7,9,111,0.472
4,LTC2,L,C,7,9,111,0.976
4,LTC2,L,C,7,9,111,0.675
4,LTS2,L,S,7,9,111,0.534
4,LTS2,L,S,7,9,111,1.071
4,LTS2,L,S,7,9,111,0.674
4,LTS2,L,S,7,9,111,0.483
4,LTS2,L,S,7,9,111,0.816
4,LTS2,L,S,7,9,111,0.966
4,LTS2,L,S,7,9,111,0.553
4,LTS2,L,S,7,9,111,0.564
4,LTS2,L,S,7,9,111,0.596
4,LTS2,L,S,7,9,111,0.555
5,LTC3,L,C,7,9,111,0.396
5,LTC3,L,C,7,9,111,0.897
5,LTC3,L,C,7,9,111,0.649
5,LTC3,L,C,7,9,111,0.501
5,LTC3,L,C,7,9,111,0.747
5,LTC3,L,C,7,9,111,1.035
5,LTC3,L,C,7,9,111,0.787
5,LTC3,L,C,7,9,111,0.633
5,LTC3,L,C,7,9,111,0.68
5,LTC3,L,C,7,9,111,0.619
5,LTS3,L,S,7,9,111,0.5
5,LTS3,L,S,7,9,111,0.626
5,LTS3,L,S,7,9,111,1.269
5,LTS3,L,S,7,9,111,0.573
5,LTS3,L,S,7,9,111,0.804
5,LTS3,L,S,7,9,111,0.429
5,LTS3,L,S,7,9,111,0.912
5,LTS3,L,S,7,9,111,0.666
5,LTS3,L,S,7,9,111,0.856
5,LTS3,L,S,7,9,111,0.916
5,LTG3,L,G,7,9,111,1.19
5,LTG3,L,G,7,9,111,1.512
5,LTG3,L,G,7,9,111,0.785
5,LTG3,L,G,7,9,111,1.131
5,LTG3,L,G,7,9,111,0.717
5,LTG3,L,G,7,9,111,0.476
5,LTG3,L,G,7,9,111,0.783
5,LTG3,L,G,7,9,111,0.8
5,LTG3,L,G,7,9,111,0.922
5,LTG3,L,G,7,9,111,1.59
2,LTC1,L,C,7,10,118,1.255
2,LTC1,L,C,7,10,118,1.404
2,LTC1,L,C,7,10,118,0.744
2,LTC1,L,C,7,10,118,0.95
2,LTC1,L,C,7,10,118,1.085
2,LTC1,L,C,7,10,118,1.304
2,LTC1,L,C,7,10,118,0.714
2,LTC1,L,C,7,10,118,1.402
2,LTC1,L,C,7,10,118,1.151
2,LTC1,L,C,7,10,118,1.078
2,LTG1,L,G,7,10,118,0.861
2,LTG1,L,G,7,10,118,1.351
2,LTG1,L,G,7,10,118,0.849
2,LTG1,L,G,7,10,118,1.298
2,LTG1,L,G,7,10,118,1.211
2,LTG1,L,G,7,10,118,1.006
2,LTG1,L,G,7,10,118,1.141
2,LTG1,L,G,7,10,118,1.437
2,LTG1,L,G,7,10,118,1.522
2,LTG1,L,G,7,10,118,0.827
2,LTS1,L,S,7,10,118,1.073
2,LTS1,L,S,7,10,118,0.79
2,LTS1,L,S,7,10,118,0.847
2,LTS1,L,S,7,10,118,0.992
2,LTS1,L,S,7,10,118,0.576
2,LTS1,L,S,7,10,118,0.671
2,LTS1,L,S,7,10,118,0.978
2,LTS1,L,S,7,10,118,0.717
2,LTS1,L,S,7,10,118,1.214
2,LTS1,L,S,7,10,118,0.91
4,LTG2,L,G,7,10,118,1.106
4,LTG2,L,G,7,10,118,1.237
4,LTG2,L,G,7,10,118,0.61
4,LTG2,L,G,7,10,118,1.084
4,LTG2,L,G,7,10,118,1.546
4,LTG2,L,G,7,10,118,1.435
4,LTG2,L,G,7,10,118,0.84
4,LTG2,L,G,7,10,118,0.628
4,LTG2,L,G,7,10,118,0.837
4,LTG2,L,G,7,10,118,1.013
4,LTC2,L,C,7,10,118,1.502
4,LTC2,L,C,7,10,118,1.415
4,LTC2,L,C,7,10,118,0.807
4,LTC2,L,C,7,10,118,1.042
4,LTC2,L,C,7,10,118,1.132
4,LTC2,L,C,7,10,118,1.117
4,LTC2,L,C,7,10,118,1.163
4,LTC2,L,C,7,10,118,0.959
4,LTC2,L,C,7,10,118,1.431
4,LTC2,L,C,7,10,118,0.638
4,LTS2,L,S,7,10,118,0.831
4,LTS2,L,S,7,10,118,0.628
4,LTS2,L,S,7,10,118,1.154
4,LTS2,L,S,7,10,118,0.532
4,LTS2,L,S,7,10,118,0.522
4,LTS2,L,S,7,10,118,0.561
4,LTS2,L,S,7,10,118,0.738
4,LTS2,L,S,7,10,118,0.722
4,LTS2,L,S,7,10,118,1.148
4,LTS2,L,S,7,10,118,0.438
5,LTC3,L,C,7,10,118,1.057
5,LTC3,L,C,7,10,118,0.642
5,LTC3,L,C,7,10,118,0.641
5,LTC3,L,C,7,10,118,0.665
5,LTC3,L,C,7,10,118,0.537
5,LTC3,L,C,7,10,118,0.692
5,LTC3,L,C,7,10,118,0.538
5,LTC3,L,C,7,10,118,0.823
5,LTC3,L,C,7,10,118,0.728
5,LTC3,L,C,7,10,118,0.722
5,LTS3,L,S,7,10,118,0.714
5,LTS3,L,S,7,10,118,1.473
5,LTS3,L,S,7,10,118,0.589
5,LTS3,L,S,7,10,118,1.183
5,LTS3,L,S,7,10,118,1.194
5,LTS3,L,S,7,10,118,0.441
5,LTS3,L,S,7,10,118,0.765
5,LTS3,L,S,7,10,118,0.689
5,LTS3,L,S,7,10,118,0.605
5,LTS3,L,S,7,10,118,0.711
5,LTG3,L,G,7,10,118,0.903
5,LTG3,L,G,7,10,118,1.731
5,LTG3,L,G,7,10,118,1.298
5,LTG3,L,G,7,10,118,0.702
5,LTG3,L,G,7,10,118,1.134
5,LTG3,L,G,7,10,118,1.441
5,LTG3,L,G,7,10,118,0.811
5,LTG3,L,G,7,10,118,0.836
5,LTG3,L,G,7,10,118,0.836
5,LTG3,L,G,7,10,118,1.478
2,LTC1,L,C,7,11,125,1.043
2,LTC1,L,C,7,11,125,0.714
2,LTC1,L,C,7,11,125,0.769
2,LTC1,L,C,7,11,125,1.661
2,LTC1,L,C,7,11,125,1.29
2,LTC1,L,C,7,11,125,0.871
2,LTC1,L,C,7,11,125,0.896
2,LTC1,L,C,7,11,125,0.777
2,LTC1,L,C,7,11,125,0.773
2,LTC1,L,C,7,11,125,1.673
2,LTG1,L,G,7,11,125,0.849
2,LTG1,L,G,7,11,125,1.167
2,LTG1,L,G,7,11,125,1.166
2,LTG1,L,G,7,11,125,1.736
2,LTG1,L,G,7,11,125,1.585
2,LTG1,L,G,7,11,125,0.854
2,LTG1,L,G,7,11,125,1.815
2,LTG1,L,G,7,11,125,1.312
2,LTG1,L,G,7,11,125,1.052
2,LTG1,L,G,7,11,125,1.331
2,LTS1,L,S,7,11,125,0.825
2,LTS1,L,S,7,11,125,1.025
2,LTS1,L,S,7,11,125,1.415
2,LTS1,L,S,7,11,125,0.875
2,LTS1,L,S,7,11,125,1.468
2,LTS1,L,S,7,11,125,0.751
2,LTS1,L,S,7,11,125,0.552
2,LTS1,L,S,7,11,125,0.946
2,LTS1,L,S,7,11,125,0.75
2,LTS1,L,S,7,11,125,0.66
4,LTG2,L,G,7,11,125,0.496
4,LTG2,L,G,7,11,125,1.062
4,LTG2,L,G,7,11,125,1.921
4,LTG2,L,G,7,11,125,0.851
4,LTG2,L,G,7,11,125,1.092
4,LTG2,L,G,7,11,125,1.176
4,LTG2,L,G,7,11,125,0.906
4,LTG2,L,G,7,11,125,1.241
4,LTG2,L,G,7,11,125,1.638
4,LTG2,L,G,7,11,125,0.706
4,LTC2,L,C,7,11,125,1.215
4,LTC2,L,C,7,11,125,0.977
4,LTC2,L,C,7,11,125,1.292
4,LTC2,L,C,7,11,125,0.582
4,LTC2,L,C,7,11,125,1.259
4,LTC2,L,C,7,11,125,1.224
4,LTC2,L,C,7,11,125,1.144
4,LTC2,L,C,7,11,125,1.962
4,LTC2,L,C,7,11,125,1.641
4,LTC2,L,C,7,11,125,1.653
4,LTS2,L,S,7,11,125,0.737
4,LTS2,L,S,7,11,125,0.477
4,LTS2,L,S,7,11,125,1.058
4,LTS2,L,S,7,11,125,0.689
4,LTS2,L,S,7,11,125,0.776
4,LTS2,L,S,7,11,125,0.752
4,LTS2,L,S,7,11,125,0.794
4,LTS2,L,S,7,11,125,0.57
4,LTS2,L,S,7,11,125,0.96
4,LTS2,L,S,7,11,125,0.901
5,LTC3,L,C,7,11,125,0.812
5,LTC3,L,C,7,11,125,0.49
5,LTC3,L,C,7,11,125,0.943
5,LTC3,L,C,7,11,125,0.769
5,LTC3,L,C,7,11,125,0.808
5,LTC3,L,C,7,11,125,1.106
5,LTC3,L,C,7,11,125,0.857
5,LTC3,L,C,7,11,125,0.748
5,LTC3,L,C,7,11,125,0.488
5,LTC3,L,C,7,11,125,0.858
5,LTS3,L,S,7,11,125,0.686
5,LTS3,L,S,7,11,125,0.711
5,LTS3,L,S,7,11,125,0.757
5,LTS3,L,S,7,11,125,0.886
5,LTS3,L,S,7,11,125,0.765
5,LTS3,L,S,7,11,125,1.644
5,LTS3,L,S,7,11,125,0.822
5,LTS3,L,S,7,11,125,0.756
5,LTS3,L,S,7,11,125,0.63
5,LTS3,L,S,7,11,125,0.714
5,LTG3,L,G,7,11,125,0.901
5,LTG3,L,G,7,11,125,1.602
5,LTG3,L,G,7,11,125,1.573
5,LTG3,L,G,7,11,125,1.527
5,LTG3,L,G,7,11,125,1.287
5,LTG3,L,G,7,11,125,1.031
5,LTG3,L,G,7,11,125,1.159
5,LTG3,L,G,7,11,125,1.812
5,LTG3,L,G,7,11,125,1.527
5,LTG3,L,G,7,11,125,1.489
2,LTC1,L,C,7,12,132,0.986
2,LTC1,L,C,7,12,132,0.923
2,LTC1,L,C,7,12,132,1.876
2,LTC1,L,C,7,12,132,0.818
2,LTC1,L,C,7,12,132,1.008
2,LTC1,L,C,7,12,132,0.906
2,LTC1,L,C,7,12,132,1.456
2,LTC1,L,C,7,12,132,1.328
2,LTC1,L,C,7,12,132,0.924
2,LTC1,L,C,7,12,132,1.326
2,LTG1,L,G,7,12,132,1.558
2,LTG1,L,G,7,12,132,1.833
2,LTG1,L,G,7,12,132,1.176
2,LTG1,L,G,7,12,132,1.422
2,LTG1,L,G,7,12,132,1.702
2,LTG1,L,G,7,12,132,0.881
2,LTG1,L,G,7,12,132,0.857
2,LTG1,L,G,7,12,132,1.31
2,LTG1,L,G,7,12,132,1.821
2,LTG1,L,G,7,12,132,0.708
2,LTS1,L,S,7,12,132,1.17
2,LTS1,L,S,7,12,132,1.084
2,LTS1,L,S,7,12,132,1.226
2,LTS1,L,S,7,12,132,0.894
2,LTS1,L,S,7,12,132,0.65
2,LTS1,L,S,7,12,132,1.114
2,LTS1,L,S,7,12,132,1.501
2,LTS1,L,S,7,12,132,0.951
2,LTS1,L,S,7,12,132,1.428
2,LTS1,L,S,7,12,132,0.686
4,LTG2,L,G,7,12,132,1.447
4,LTG2,L,G,7,12,132,0.814
4,LTG2,L,G,7,12,132,1.194
4,LTG2,L,G,7,12,132,0.827
4,LTG2,L,G,7,12,132,1.202
4,LTG2,L,G,7,12,132,1.542
4,LTG2,L,G,7,12,132,0.9
4,LTG2,L,G,7,12,132,1.297
4,LTG2,L,G,7,12,132,0.879
4,LTG2,L,G,7,12,132,1.253
4,LTC2,L,C,7,12,132,1.051
4,LTC2,L,C,7,12,132,1.725
4,LTC2,L,C,7,12,132,1.826
4,LTC2,L,C,7,12,132,0.839
4,LTC2,L,C,7,12,132,0.909
4,LTC2,L,C,7,12,132,0.73
4,LTC2,L,C,7,12,132,1.302
4,LTC2,L,C,7,12,132,1.207
4,LTC2,L,C,7,12,132,1.217
4,LTC2,L,C,7,12,132,1.422
4,LTS2,L,S,7,12,132,1.752
4,LTS2,L,S,7,12,132,0.712
4,LTS2,L,S,7,12,132,0.818
4,LTS2,L,S,7,12,132,0.836
4,LTS2,L,S,7,12,132,1.141
4,LTS2,L,S,7,12,132,0.731
4,LTS2,L,S,7,12,132,0.723
4,LTS2,L,S,7,12,132,0.882
4,LTS2,L,S,7,12,132,1.165
4,LTS2,L,S,7,12,132,1.206
5,LTC3,L,C,7,12,132,0.901
5,LTC3,L,C,7,12,132,0.759
5,LTC3,L,C,7,12,132,0.743
5,LTC3,L,C,7,12,132,1.011
5,LTC3,L,C,7,12,132,0.924
5,LTC3,L,C,7,12,132,0.779
5,LTC3,L,C,7,12,132,0.84
5,LTC3,L,C,7,12,132,1.247
5,LTC3,L,C,7,12,132,0.477
5,LTC3,L,C,7,12,132,0.981
5,LTS3,L,S,7,12,132,0.706
5,LTS3,L,S,7,12,132,1.575
5,LTS3,L,S,7,12,132,0.905
5,LTS3,L,S,7,12,132,0.73
5,LTS3,L,S,7,12,132,0.807
5,LTS3,L,S,7,12,132,1.04
5,LTS3,L,S,7,12,132,0.374
5,LTS3,L,S,7,12,132,1.026
5,LTS3,L,S,7,12,132,0.651
5,LTS3,L,S,7,12,132,0.564
5,LTG3,L,G,7,12,132,1.377
5,LTG3,L,G,7,12,132,1.278
5,LTG3,L,G,7,12,132,2.069
5,LTG3,L,G,7,12,132,1.373
5,LTG3,L,G,7,12,132,0.925
5,LTG3,L,G,7,12,132,1.609
5,LTG3,L,G,7,12,132,1.623
5,LTG3,L,G,7,12,132,1.672
5,LTG3,L,G,7,12,132,1.318
5,LTG3,L,G,7,12,132,0.901
2,LTC1,L,C,7,13,139,0.815
2,LTC1,L,C,7,13,139,1.1
2,LTC1,L,C,7,13,139,1.248
2,LTC1,L,C,7,13,139,1.432
2,LTC1,L,C,7,13,139,1.798
2,LTC1,L,C,7,13,139,1.038
2,LTC1,L,C,7,13,139,0.878
2,LTC1,L,C,7,13,139,0.838
2,LTC1,L,C,7,13,139,1.126
2,LTC1,L,C,7,13,139,1.287
2,LTG1,L,G,7,13,139,1.975
2,LTG1,L,G,7,13,139,0.945
2,LTG1,L,G,7,13,139,1.63
2,LTG1,L,G,7,13,139,1.481
2,LTG1,L,G,7,13,139,1.54
2,LTG1,L,G,7,13,139,1.927
2,LTG1,L,G,7,13,139,1.268
2,LTG1,L,G,7,13,139,1.105
2,LTG1,L,G,7,13,139,1.42
2,LTG1,L,G,7,13,139,0.902
2,LTS1,L,S,7,13,139,0.853
2,LTS1,L,S,7,13,139,1.456
2,LTS1,L,S,7,13,139,0.759
2,LTS1,L,S,7,13,139,1.283
2,LTS1,L,S,7,13,139,0.908
2,LTS1,L,S,7,13,139,0.678
2,LTS1,L,S,7,13,139,1.104
2,LTS1,L,S,7,13,139,0.794
2,LTS1,L,S,7,13,139,1.102
2,LTS1,L,S,7,13,139,1.139
4,LTG2,L,G,7,13,139,0.995
4,LTG2,L,G,7,13,139,0.862
4,LTG2,L,G,7,13,139,1.348
4,LTG2,L,G,7,13,139,2.319
4,LTG2,L,G,7,13,139,1.38
4,LTG2,L,G,7,13,139,1.164
4,LTG2,L,G,7,13,139,1.214
4,LTG2,L,G,7,13,139,1.52
4,LTG2,L,G,7,13,139,0.966
4,LTG2,L,G,7,13,139,1.458
4,LTC2,L,C,7,13,139,1.083
4,LTC2,L,C,7,13,139,0.887
4,LTC2,L,C,7,13,139,1.664
4,LTC2,L,C,7,13,139,1.23
4,LTC2,L,C,7,13,139,0.476
4,LTC2,L,C,7,13,139,1.495
4,LTC2,L,C,7,13,139,1.485
4,LTC2,L,C,7,13,139,0.97
4,LTC2,L,C,7,13,139,0.642
4,LTC2,L,C,7,13,139,2.044
4,LTS2,L,S,7,13,139,0.89
4,LTS2,L,S,7,13,139,0.744
4,LTS2,L,S,7,13,139,1.369
4,LTS2,L,S,7,13,139,1.159
4,LTS2,L,S,7,13,139,0.886
4,LTS2,L,S,7,13,139,1.151
4,LTS2,L,S,7,13,139,1.295
4,LTS2,L,S,7,13,139,1.126
4,LTS2,L,S,7,13,139,0.981
4,LTS2,L,S,7,13,139,1.371
5,LTC3,L,C,7,13,139,0.752
5,LTC3,L,C,7,13,139,0.719
5,LTC3,L,C,7,13,139,0.722
5,LTC3,L,C,7,13,139,1.395
5,LTC3,L,C,7,13,139,1.082
5,LTC3,L,C,7,13,139,1.2
5,LTC3,L,C,7,13,139,0.872
5,LTC3,L,C,7,13,139,0.519
5,LTC3,L,C,7,13,139,1.001
5,LTC3,L,C,7,13,139,1.287
5,LTS3,L,S,7,13,139,0.8
5,LTS3,L,S,7,13,139,0.925
5,LTS3,L,S,7,13,139,0.7
5,LTS3,L,S,7,13,139,0.885
5,LTS3,L,S,7,13,139,0.676
5,LTS3,L,S,7,13,139,1.434
5,LTS3,L,S,7,13,139,0.964
5,LTS3,L,S,7,13,139,0.89
5,LTS3,L,S,7,13,139,0.877
5,LTS3,L,S,7,13,139,1.244
5,LTG3,L,G,7,13,139,2.238
5,LTG3,L,G,7,13,139,1.427
5,LTG3,L,G,7,13,139,1.523
5,LTG3,L,G,7,13,139,1.703
5,LTG3,L,G,7,13,139,1.809
5,LTG3,L,G,7,13,139,0.995
5,LTG3,L,G,7,13,139,0.956
5,LTG3,L,G,7,13,139,1.152
5,LTG3,L,G,7,13,139,1.758
5,LTG3,L,G,7,13,139,0.99
2,LTC1,L,C,7,14,146,1.48
2,LTC1,L,C,7,14,146,0.817
2,LTC1,L,C,7,14,146,0.905
2,LTC1,L,C,7,14,146,1.481
2,LTC1,L,C,7,14,146,1.627
2,LTC1,L,C,7,14,146,1.256
2,LTC1,L,C,7,14,146,1.135
2,LTC1,L,C,7,14,146,1.792
2,LTC1,L,C,7,14,146,1.023
2,LTC1,L,C,7,14,146,0.896
2,LTG1,L,G,7,14,146,1.234
2,LTG1,L,G,7,14,146,1.37
2,LTG1,L,G,7,14,146,1.078
2,LTG1,L,G,7,14,146,1.874
2,LTG1,L,G,7,14,146,0.812
2,LTG1,L,G,7,14,146,1.858
2,LTG1,L,G,7,14,146,1.621
2,LTG1,L,G,7,14,146,1.841
2,LTG1,L,G,7,14,146,1.593
2,LTG1,L,G,7,14,146,1.185
2,LTS1,L,S,7,14,146,1.358
2,LTS1,L,S,7,14,146,1.194
2,LTS1,L,S,7,14,146,1.165
2,LTS1,L,S,7,14,146,1.13
2,LTS1,L,S,7,14,146,1.183
2,LTS1,L,S,7,14,146,0.714
2,LTS1,L,S,7,14,146,0.896
2,LTS1,L,S,7,14,146,1.438
2,LTS1,L,S,7,14,146,0.742
2,LTS1,L,S,7,14,146,0.622
4,LTG2,L,G,7,14,146,0.92
4,LTG2,L,G,7,14,146,1.052
4,LTG2,L,G,7,14,146,1.569
4,LTG2,L,G,7,14,146,1.303
4,LTG2,L,G,7,14,146,1.336
4,LTG2,L,G,7,14,146,0.94
4,LTG2,L,G,7,14,146,2.525
4,LTG2,L,G,7,14,146,1.562
4,LTG2,L,G,7,14,146,1.148
4,LTG2,L,G,7,14,146,0.922
4,LTC2,L,C,7,14,146,1.009
4,LTC2,L,C,7,14,146,1.032
4,LTC2,L,C,7,14,146,1.446
4,LTC2,L,C,7,14,146,1.227
4,LTC2,L,C,7,14,146,1.029
4,LTC2,L,C,7,14,146,1.06
4,LTC2,L,C,7,14,146,1.369
4,LTC2,L,C,7,14,146,1.819
4,LTC2,L,C,7,14,146,1.099
4,LTC2,L,C,7,14,146,1.397
4,LTS2,L,S,7,14,146,1.397
4,LTS2,L,S,7,14,146,0.642
4,LTS2,L,S,7,14,146,0.904
4,LTS2,L,S,7,14,146,0.749
4,LTS2,L,S,7,14,146,0.928
4,LTS2,L,S,7,14,146,1.174
4,LTS2,L,S,7,14,146,1.552
4,LTS2,L,S,7,14,146,0.813
4,LTS2,L,S,7,14,146,0.824
4,LTS2,L,S,7,14,146,1.136
5,LTC3,L,C,7,14,146,0.904
5,LTC3,L,C,7,14,146,0.864
5,LTC3,L,C,7,14,146,0.842
5,LTC3,L,C,7,14,146,0.921
5,LTC3,L,C,7,14,146,0.951
5,LTC3,L,C,7,14,146,0.784
5,LTC3,L,C,7,14,146,0.929
5,LTC3,L,C,7,14,146,1.154
5,LTC3,L,C,7,14,146,0.876
5,LTC3,L,C,7,14,146,1.475
5,LTS3,L,S,7,14,146,0.796
5,LTS3,L,S,7,14,146,1.045
5,LTS3,L,S,7,14,146,1.122
5,LTS3,L,S,7,14,146,0.718
5,LTS3,L,S,7,14,146,1.063
5,LTS3,L,S,7,14,146,0.85
5,LTS3,L,S,7,14,146,0.772
5,LTS3,L,S,7,14,146,0.986
5,LTS3,L,S,7,14,146,0.907
5,LTS3,L,S,7,14,146,2.188
5,LTG3,L,G,7,14,146,1.708
5,LTG3,L,G,7,14,146,1.888
5,LTG3,L,G,7,14,146,1.915
5,LTG3,L,G,7,14,146,1.81
5,LTG3,L,G,7,14,146,2.17
